"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.330217724E0,-2.447772026E-2,1.715087891E-2,-9.758710861E-2,1.020615266E-1
1.335211683E0,-1.002240181E-2,2.116775513E-2,-1.006031036E-1,1.032933050E-1
1.340205641E0,-5.199670792E-3,1.569747925E-2,-1.369066238E-1,1.379016718E-1
1.345199599E0,-1.945376396E-2,8.726119995E-4,-1.398391724E-1,1.411885424E-1
1.350193558E0,-5.261087418E-2,1.949310303E-2,-1.286420822E-1,1.403448270E-1
1.355187516E0,-8.077025414E-2,3.334712982E-2,-1.177639961E-1,1.466431853E-1
1.360181474E0,-9.925651550E-2,2.817630768E-2,-1.071348190E-1,1.487401413E-1
1.365175433E0,-7.968592644E-2,3.262996674E-2,-1.062622070E-1,1.367706776E-1
1.370169391E0,-4.143953323E-2,-8.955001831E-4,-9.603977203E-2,1.046024600E-1
1.375163349E0,1.150608063E-3,-1.506328583E-2,-7.657623291E-2,7.805220000E-2
1.380157308E0,5.370855331E-3,-2.905845642E-2,-5.262470245E-2,6.035395004E-2
1.385151318E0,-9.465456009E-3,-2.391529083E-2,-2.892780304E-2,3.870857504E-2
1.390145329E0,-2.895379066E-2,-1.876068115E-2,-2.926826477E-2,4.524286103E-2
1.395139339E0,-3.875565529E-2,-4.123687744E-3,1.784801483E-2,4.286673828E-2
1.400133349E0,-6.269407272E-2,5.616188049E-3,4.563331604E-2,7.774630445E-2
1.405127360E0,-8.647537231E-2,-8.535385132E-3,1.629018784E-2,8.840934926E-2
1.410121370E0,-1.100039482E-1,-3.657341003E-3,1.108694077E-2,1.106217204E-1
1.415115381E0,-1.523456573E-1,1.141548157E-3,3.922176361E-2,1.573176697E-1
1.420109391E0,-1.706347466E-1,2.477169037E-2,3.880167007E-2,1.767354604E-1
1.425103401E0,-1.746540070E-1,5.286121368E-2,9.979248047E-3,1.827509657E-1
1.430097412E0,-1.597313881E-1,7.111263275E-2,-4.229068756E-3,1.748971352E-1
1.435091422E0,-1.355369091E-1,1.033668518E-1,5.521297455E-3,1.705445529E-1
1.440085433E0,-1.401362419E-1,1.352605820E-1,1.053953171E-2,1.950504372E-1
