"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.322358000E0,4.121152090E0,-1.756046037E0,-1.678807827E0,4.783930179E0
2.332404000E0,3.175340400E0,-4.770468432E-1,-1.880753991E0,3.721235806E0
2.342450000E0,2.251475649E0,7.555345219E-1,-1.395767798E0,2.754658375E0
2.352495000E0,-5.394231856E-2,2.444111877E0,-1.250134706E0,2.745802146E0
2.362541000E0,-4.888237202E-1,2.469284725E0,-1.132979894E0,2.760427344E0
2.372587000E0,7.913095415E-2,1.633608850E0,-4.200107628E-1,1.688593682E0
2.382633000E0,-2.547012055E-1,5.945261765E-1,1.143879104E-1,6.568246894E-1
2.392679000E0,-7.586136657E-1,-4.309500262E-1,3.725231856E-1,9.486759946E-1
2.402725000E0,-9.012716943E-1,-9.769033822E-1,5.044314006E-1,1.421647609E0
2.412771000E0,-1.222918841E0,-1.014247794E0,5.270031148E-1,1.673906020E0
2.422817000E0,-1.687189518E0,-8.792806086E-1,4.210161915E-1,1.948588590E0
2.432863000E0,-1.668453870E0,-8.550386372E-1,1.657407895E-1,1.882099731E0
2.442909000E0,-1.135197743E0,-8.646026355E-1,-4.289458930E-2,1.427603439E0
2.452955000E0,-5.389969236E-1,-7.165508428E-1,8.860198170E-2,9.010067176E-1
2.463000000E0,-1.485543609E-2,-3.161215281E-1,1.333165169E-2,3.167510655E-1
2.473046000E0,1.298201158E0,-2.996288717E-1,4.388709569E-1,1.402751377E0
2.483092000E0,3.661610057E0,-1.441345675E0,3.056921712E0,4.982934468E0
2.493138000E0,3.308887882E0,-7.010712165E-1,2.044230739E0,3.952103134E0
2.503184000E0,1.804247852E0,-6.821338391E-1,4.842535365E-1,1.988747941E0
2.513230000E0,-3.496634960E-3,-1.294703354E0,-7.738813305E-1,1.508363787E0
2.523276000E0,-1.730167723E0,-9.517439827E-1,-1.480036409E0,2.467752971E0
2.533322000E0,-3.906825324E0,6.932087579E-1,-3.692297999E0,5.420044927E0
2.543368000E0,-3.401676178E0,9.855251017E-1,-6.202257417E0,7.142174572E0
2.553414000E0,-3.354307884E-1,1.004023061E0,-5.097983844E0,5.206727897E0
2.563460000E0,1.023198420E0,1.558320101E0,-3.452930532E0,3.924031830E0
2.573505000E0,1.430978562E0,6.442430046E-1,-6.023589604E-1,1.680947652E0
2.583551000E0,1.029861322E0,-1.676610151E-1,2.492248203E0,2.701855966E0
2.593597000E0,5.777651328E-1,-1.799454305E-1,3.485190790E0,3.537336250E0
2.603643000E0,2.533674556E-1,1.108553150E-1,3.452437027E0,3.463496122E0
2.613689000E0,-2.279496092E-1,1.054831272E0,2.300589630E0,2.541130197E0
2.623735000E0,-6.330897331E-2,1.767162471E0,1.294667101E-1,1.773029288E0
2.633781000E0,1.066226326E0,2.318260208E0,-2.221784073E0,3.383414464E0
2.643827000E0,1.639862155E0,2.884339972E0,-2.389471693E0,4.088782207E0
2.653873000E0,1.641792321E0,3.036797057E0,-8.258392502E-1,3.549595591E0
2.663919000E0,1.151738931E0,2.850106279E0,5.963835445E-1,3.131338643E0
2.673965000E0,2.045817965E-1,1.972690347E0,8.326224589E-1,2.150958177E0
2.684010000E0,-7.208657956E-1,-1.311569062E0,-1.015883553E0,1.808833960E0
2.694056000E0,-1.033882452E0,-4.249363988E0,-1.547093740E0,4.638912186E0
2.704102000E0,-8.681986731E-1,-1.538007313E0,2.460872043E0,3.029047151E0
2.714148000E0,-2.391113591E-1,2.854357497E0,5.347857589E0,6.066639247E0
2.724194000E0,4.700459719E-1,2.970635520E0,4.223379254E0,5.184838564E0
2.734240000E0,1.620731235E-2,2.223820074E0,2.397490565E0,3.270106941E0
2.744286000E0,-1.327754155E0,2.704616151E0,9.619637462E-1,3.162792101E0
2.754332000E0,-2.541471818E0,2.799823440E0,-1.199015424E-2,3.781300578E0
2.764378000E0,-3.187280999E0,2.404186357E0,-8.263716392E-1,4.076979556E0
2.774424000E0,-3.395635419E0,2.819861264E0,-2.217609161E-1,4.419404411E0
2.784470000E0,-3.789113272E0,2.591739746E0,3.618765754E-1,4.604937454E0
2.794515000E0,-2.713075318E0,1.319274669E0,4.511901632E-1,3.050382910E0
2.804561000E0,-1.030298694E0,6.750104687E-1,6.789704955E-1,1.406469148E0
2.814607000E0,-3.498225403E-1,3.846163970E-1,9.673355833E-1,1.098200215E0
2.824653000E0,-4.640759647E-2,-2.050840724E-1,1.435692587E0,1.451008734E0
2.834699000E0,3.687043691E-1,-5.525903843E-1,1.490525729E0,1.631859673E0
2.844745000E0,2.128455495E0,9.479082093E-1,1.282233582E0,2.659506669E0
