"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.019083083E0,-4.145570063E0,8.653760467E0,3.503859487E0,1.021520204E1
3.029129083E0,-4.032046079E0,8.832837294E0,3.520311213E0,1.032806861E1
3.039175083E0,-3.849720539E0,8.374174681E0,3.288498349E0,9.785773920E0
3.049221083E0,-3.927694037E0,7.636130351E0,2.620981672E0,8.978129655E0
3.059268083E0,-4.263357252E0,6.963178394E0,1.761295083E0,8.352498356E0
3.069314083E0,-4.929700978E0,6.646742286E0,8.854757336E-1,8.322571839E0
3.079360083E0,-5.275809367E0,6.735638090E0,1.544848993E-1,8.557268872E0
3.089406083E0,-4.944393861E0,6.553827106E0,-7.635916927E-1,8.245165411E0
3.099453083E0,-4.054911616E0,5.978383902E0,-1.961951644E0,7.485495077E0
3.109499083E0,-2.618192258E0,5.174234460E0,-3.047446007E0,6.550920554E0
3.119545083E0,-6.427238980E-1,3.806364312E0,-4.596498856E0,6.002441588E0
3.129591083E0,2.181858115E0,1.422786613E0,-7.370328791E0,7.817069340E0
3.139638083E0,4.748100785E0,-2.093082764E0,-9.542364753E0,1.086196030E1
3.149684083E0,5.124476409E0,-5.694202790E0,-9.653598676E0,1.232380506E1
3.159730083E0,2.947345475E0,-7.484961700E0,-8.239550142E0,1.151528044E1
3.169776083E0,2.010752213E-1,-6.397926303E0,-5.637704068E0,8.529806527E0
3.179823083E0,-3.100821145E0,-2.349265653E0,-8.277154756E-1,3.977342554E0
3.189869083E0,-8.923329973E0,2.531148559E-1,3.663369484E0,9.649360648E0
3.199915083E0,-1.383305043E1,-4.418351444E0,-2.820126143E0,1.479284371E1
3.209961083E0,-7.116151496E0,-1.461304327E1,-5.880942392E0,1.728485259E1
3.220008083E0,5.829323173E0,-1.890254430E1,7.307640792E0,2.108764576E1
