"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.371057667E0,-6.527106500E-1,6.719783950E-1,-2.155944425E-1,9.612840993E-1
2.381102667E0,-1.154649675E-1,7.844694686E-1,-6.333841404E-1,1.014839877E0
2.391147667E0,5.215388918E-1,8.090131563E-1,-1.090685521E0,1.454682099E0
2.401192667E0,9.633778954E-1,6.605962050E-1,-1.111183813E0,1.612207735E0
2.411237667E0,1.332371702E0,4.169719648E-1,-1.045059990E0,1.743912370E0
2.421282667E0,1.841354867E0,-1.385439277E-2,-8.951262707E-1,2.047444928E0
2.431327667E0,3.069758397E0,-6.691974592E-1,-3.079561839E-1,3.156909702E0
2.441372667E0,2.633856656E0,-3.465627176E-1,-1.440501337E0,3.021977946E0
2.451417667E0,2.810831993E0,-4.286067545E-1,-2.599019530E0,3.852191942E0
2.461462667E0,3.437766947E0,-1.151158887E0,-2.935019252E0,4.664519951E0
2.471507667E0,3.675291372E0,-1.622147430E0,-3.405709003E0,5.266686127E0
2.481551667E0,3.736028740E0,-1.689373453E0,-3.531654812E0,5.411513570E0
2.491596667E0,2.943422871E0,-1.403047582E0,-3.074637021E0,4.481704310E0
2.501641667E0,2.371164061E0,-1.786201006E0,-2.257055647E0,3.729240302E0
2.511686667E0,2.254799792E0,-2.237569216E0,-8.297222400E-1,3.283180941E0
2.521731667E0,1.711264844E0,-1.779352162E0,-2.221564803E-1,2.478684123E0
2.531776667E0,1.064815977E0,-2.133036203E0,4.032444566E-2,2.384387253E0
2.541821667E0,8.327201074E-1,-1.696136928E0,4.146845341E-1,1.934493866E0
2.551866667E0,5.583172935E-1,-8.798404795E-1,6.609499615E-1,1.233974198E0
2.561911667E0,2.624417496E-1,-3.109619451E-1,1.146519706E0,1.216585566E0
2.571956667E0,-8.288077354E-2,-1.632858360E-1,1.688650445E0,1.698549915E0
2.582001667E0,-4.455952549E-1,-1.503903866E-2,1.992492528E0,2.041765848E0
2.592046667E0,-1.022730643E0,2.995277148E-1,2.083260903E0,2.340015130E0
2.602091667E0,-1.252301100E0,3.456716019E-1,2.270868525E0,2.616216879E0
2.612136667E0,-1.107648586E0,3.923534328E-1,2.425923235E0,2.695538935E0
2.622181667E0,-1.241811780E0,7.046865499E-1,2.619975951E0,2.983781764E0
2.632226667E0,-3.367446578E0,2.208122054E0,2.235413933E0,4.605711119E0
2.642271667E0,-3.929140053E0,2.688867261E0,1.254486497E-1,4.762760341E0
2.652316667E0,-3.549555185E0,2.347461787E0,4.586671440E-1,4.280221304E0
2.662361667E0,-2.036671751E0,2.058049171E0,2.187519536E0,3.628889627E0
2.672406667E0,-1.109786913E0,1.526642518E0,3.088749568E0,3.619756658E0
2.682451667E0,-9.276853216E-1,1.496815286E0,3.097203473E0,3.562825481E0
2.692495167E0,-3.495985919E-1,1.773664575E0,2.747087402E0,3.288555062E0
2.702540167E0,-7.525191128E-1,2.295404027E0,2.593520808E0,3.544222742E0
2.712585167E0,-6.441409707E-2,1.272958728E0,2.037627186E0,2.403434552E0
2.722630167E0,1.272287468E0,4.662891358E-1,2.204500873E0,2.587656287E0
2.732675167E0,2.800326886E0,9.008518642E-1,2.800470142E0,4.061526531E0
2.742720167E0,3.318015386E0,3.776149410E-1,2.627386712E0,4.249115211E0
2.752765167E0,3.000506898E0,4.499181014E-1,1.840478954E0,3.548637869E0
2.762810167E0,2.633052664E0,3.213933778E-1,8.176418924E-1,2.775751844E0
2.772855167E0,2.030699404E0,-1.019328732E0,1.581331672E0,2.768281235E0
2.782900167E0,1.046734632E0,-1.658107222E0,1.485001133E0,2.459715698E0
2.792945167E0,8.018222505E-1,-1.554434334E0,1.008829472E0,2.019138907E0
