"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.787701875E0,-1.121193661E0,1.123183176E0,-9.411643231E-1,1.845103237E0
1.797745875E0,-1.056015333E0,9.545491844E-1,-1.054873079E0,1.771747652E0
1.807790875E0,7.286759216E-1,1.055267474E-1,-1.149603235E0,1.365171085E0
1.817834875E0,7.397359300E-1,4.532761574E-3,-5.004219648E-1,8.931136181E-1
1.827878875E0,3.730640531E-1,-5.847829610E-2,-5.750110942E-1,6.879202405E-1
1.837922875E0,2.648069483E-1,-3.858077672E-1,-9.260790914E-1,1.037589917E0
1.847967875E0,3.150666904E-1,-6.745611101E-1,-6.942185721E-1,1.017958318E0
1.858011875E0,2.451795995E-1,-5.088311380E-1,3.897870898E-2,5.661638480E-1
1.868055875E0,9.615863085E-2,-2.328142002E-1,8.700086787E-1,9.057394963E-1
1.878100875E0,8.949572861E-2,-1.580821064E-1,1.266652798E0,1.279612734E0
1.888144875E0,2.873117119E-1,-2.442221180E-1,1.238585286E0,1.294714630E0
1.898188875E0,7.065757853E-1,-2.283796719E-1,1.036678006E0,1.275189360E0
1.908232875E0,1.164616254E0,-1.406664670E-2,8.901014659E-1,1.465881820E0
1.918277875E0,1.245528855E0,2.546412715E-1,7.611083803E-1,1.481711939E0
1.928321875E0,8.999063694E-1,3.520459440E-1,5.921829048E-1,1.133335084E0
1.938365875E0,8.467405611E-1,1.087099716E-1,6.953090778E-1,1.101018687E0
1.948410875E0,8.038260913E-1,-6.184044510E-2,6.062282091E-1,1.008698799E0
1.958454875E0,7.629680872E-1,-2.825906700E-1,2.138054869E-1,8.412434695E-1
1.968498875E0,8.157514876E-1,-6.563318306E-1,5.384385145E-1,1.177343618E0
1.978542875E0,6.163468158E-1,-9.327276680E-1,6.917788213E-1,1.314694732E0
1.988587875E0,1.162613583E-1,-6.734483850E-1,6.867484617E-1,9.688513201E-1
1.998631875E0,-3.536998290E-1,4.378044248E-2,5.085130495E-1,6.209716722E-1
2.008675875E0,-2.417198020E-1,5.458179930E-1,1.948444283E-1,6.279411560E-1
2.018720875E0,3.633553362E-1,7.291431141E-1,8.144294322E-2,8.187244556E-1
2.028764875E0,1.005241036E0,8.265571421E-1,2.306059992E-1,1.321697914E0
2.038808875E0,1.308047869E0,9.983258262E-1,5.328889221E-1,1.729628367E0
2.048853875E0,1.348451545E0,8.099539733E-1,2.975039935E-1,1.600892137E0
